Location,UWI,Reading Time,Average Amps (A) (Raw),Drive Frequency (Hz) (Raw),Intake Pressure (psi) (Raw),Discharge Pressure (psi) (Raw),Intake Temperature (F) (Raw),Motor Temperature (F) (Raw),Vibration (gravit) (Raw)
SKW-18,SKW-18,2025-07-10 01:50:00,58.6,45,875.900265721758,1419.70043069281,258.8,308.100000002,0.06016325639
SKW-18,SKW-18,2025-07-10 02:00:00,58.6,45,878.200266419568,1421.4004312089,258.699999992,308.199999992,0.05914354018
SKW-18,SKW-18,2025-07-10 02:10:00,58.7,45,879.700266874599,1423.30043178605,258.8,308.199999992,0.06016325639
SKW-18,SKW-18,2025-07-10 02:20:00,58.6,45,880.40026708685,1422.6004315738,258.8,308.3,0.06322240502
SKW-18,SKW-18,2025-07-10 02:30:00,58.6,45,880.800267207514,1420.40043090651,258.8,308.3,0.05914354018
SKW-18,SKW-18,2025-07-10 02:40:00,58.6,45,881.90026754188,1419.20043054162,258.8,308.3,0.0509858105
SKW-18,SKW-18,2025-07-10 02:50:00,58.6,45,874.400265266728,1428.60043339392,258.699999992,308.199999992,0.06016325639
SKW-18,SKW-18,2025-07-10 03:00:00,58.5,45,888.200269452138,1427.30043299849,258.8,308.3,0.0611829726
SKW-18,SKW-18,2025-07-10 03:10:00,58.7,45,892.400270727093,1421.50043123943,258.999999998,308.199999992,0.05812382397
SKW-18,SKW-18,2025-07-10 03:20:00,58.5,45,879.800266903677,1425.00043230068,258.999999998,307.799999996,0.06526183744
SKW-18,SKW-18,2025-07-10 03:30:00,58.7,45,878.600266540233,1406.4004266586,258.8,308.100000002,0.06220268881
SKW-18,SKW-18,2025-07-10 03:40:00,58.6,45,880.000266964735,1429.6004336963,258.699999992,308.400000008,0.05608439155
SKW-18,SKW-18,2025-07-10 03:50:00,58.5,45,891.700270514842,1423.40043181658,258.900000008,308.3,0.05506467534
SKW-18,SKW-18,2025-07-10 04:00:00,58.5,45,884.900268451941,1420.20043084546,259.100000006,307.700000006,0.06322240502
SKW-18,SKW-18,2025-07-10 04:10:00,58.3,45,877.200266115731,1424.50043214949,258.999999998,307.799999996,0.06016325639
SKW-18,SKW-18,2025-07-10 04:20:00,58.5,45,878.10026638904,1391.60042216935,258.8,308.199999992,0.06220268881
SKW-18,SKW-18,2025-07-10 04:30:00,58.6,45,881.500267419765,1423.50043184565,258.8,308.3,0.05506467534
SKW-18,SKW-18,2025-07-10 04:40:00,58.6,45,882.500267723602,1421.4004312089,258.900000008,308.3,0.06220268881
SKW-18,SKW-18,2025-07-10 04:50:00,58.6,45,881.000267268572,1420.30043087599,258.900000008,308.100000002,0.0611829726
SKW-18,SKW-18,2025-07-10 05:00:00,58.7,45,880.600267146457,1421.60043126996,258.900000008,308.199999992,0.05914354018
SKW-18,SKW-18,2025-07-10 05:10:00,58.6,45,880.700267176985,1414.600429146,258.8,308.3,0.06220268881
SKW-18,SKW-18,2025-07-10 05:20:00,58.7,45,882.70026778466,1421.00043108824,258.8,308.199999992,0.05812382397
SKW-18,SKW-18,2025-07-10 05:30:00,58.6,45,883.200267935853,1416.60042975367,258.8,308.199999992,0.05914354018
SKW-18,SKW-18,2025-07-10 05:40:00,58.7,45,876.700265964538,1437.30043603251,258.699999992,308.199999992,0.06526183744
SKW-18,SKW-18,2025-07-10 05:50:00,58.6,45,893.100270939344,1422.40043151274,258.8,308.3,0.06016325639
SKW-18,SKW-18,2025-07-10 06:00:00,58.6,45,894.300271302788,1430.00043381842,258.999999998,308.100000002,0.05812382397
SKW-18,SKW-18,2025-07-10 06:10:00,58.3,45,883.900268148104,1427.20043296942,258.999999998,307.500000008,0.06424212123
SKW-18,SKW-18,2025-07-10 06:20:00,58.5,45,887.700269300944,1400.60042489953,258.999999998,307.999999994,0.0611829726
SKW-18,SKW-18,2025-07-10 06:30:00,58.5,45,878.900266631819,1429.00043351458,258.999999998,307.500000008,0.05812382397
SKW-18,SKW-18,2025-07-10 06:40:00,58.6,45,876.400265872952,1412.50042850925,258.900000008,307.700000006,0.06220268881
SKW-18,SKW-18,2025-07-10 06:50:00,58.6,45,875.600265630172,1424.0004319983,258.900000008,307.900000004,0.05812382397
SKW-18,SKW-18,2025-07-10 07:00:00,58.6,45,875.100265478979,1416.70042978275,258.900000008,308.100000002,0.05812382397
SKW-18,SKW-18,2025-07-10 07:10:00,58.5,45,875.800265691229,1418.80043042095,258.8,308.199999992,0.06322240502
SKW-18,SKW-18,2025-07-10 07:20:00,58.6,45,877.400266176789,1417.80043011712,258.8,308.199999992,0.05812382397
SKW-18,SKW-18,2025-07-10 07:30:00,58.6,45,877.900266327982,1415.40042938878,258.8,308.199999992,0.06016325639
SKW-18,SKW-18,2025-07-10 07:40:00,58.6,45,878.000266358511,1413.40042878256,258.8,308.3,0.05608439155
SKW-18,SKW-18,2025-07-10 07:50:00,58.6,45,880.000266964735,1411.20042811527,258.8,308.3,0.0611829726
SKW-18,SKW-18,2025-07-10 08:00:00,58.5,45,881.600267450294,1410.60042793355,258.8,308.199999992,0.0611829726
SKW-18,SKW-18,2025-07-10 08:10:00,58.5,45,881.400267389236,1414.80042920706,258.8,308.100000002,0.06220268881
SKW-18,SKW-18,2025-07-10 08:20:00,58.5,45,880.300267056321,1410.70042796263,258.8,308.100000002,0.06016325639
SKW-18,SKW-18,2025-07-10 08:30:00,58.7,45,881.300267360158,1407.3004269319,258.8,308.199999992,0.05812382397
SKW-18,SKW-18,2025-07-10 08:40:00,58.7,45,882.800267815188,1406.70042675018,258.8,308.100000002,0.06322240502
SKW-18,SKW-18,2025-07-10 08:50:00,58.6,45,883.100267905324,1411.60042823594,258.900000008,308.199999992,0.05710410776
SKW-18,SKW-18,2025-07-10 09:00:00,58.7,45,875.700265660701,1419.50043063321,258.699999992,308.100000002,0.05608439155
SKW-18,SKW-18,2025-07-10 09:10:00,58.6,45,891.500270453785,1418.50043032937,258.900000008,308.3,0.06220268881
SKW-18,SKW-18,2025-07-10 09:20:00,58.6,45,891.600270484314,1408.00042714416,258.999999998,307.900000004,0.06220268881
SKW-18,SKW-18,2025-07-10 09:30:00,58.6,45,870.600264113887,1430.30043390855,258.900000008,307.700000006,0.06424212123
SKW-18,SKW-18,2025-07-10 09:40:00,58.6,45,885.600268664192,1413.10042869097,258.8,308.100000002,0.0611829726
SKW-18,SKW-18,2025-07-10 09:50:00,58.7,45,891.700270514842,1421.20043114929,259.100000006,308.3,0.06016325639
SKW-18,SKW-18,2025-07-10 10:00:00,58.2,45,874.20026520567,1428.2004332718,258.900000008,307.500000008,0.06220268881
SKW-18,SKW-18,2025-07-10 10:10:00,58.6,45,877.800266297453,1399.90042468728,258.900000008,308.100000002,0.06220268881
SKW-18,SKW-18,2025-07-10 10:20:00,58.7,45,880.000266964735,1421.10043111877,258.900000008,307.999999994,0.0611829726
SKW-18,SKW-18,2025-07-10 10:30:00,58.6,45,876.200265811894,1424.0004319983,258.900000008,307.999999994,0.06322240502
SKW-18,SKW-18,2025-07-10 10:40:00,58.5,45,875.800265691229,1405.60042641582,258.900000008,308.3,0.05404495913
SKW-18,SKW-18,2025-07-10 10:50:00,58.6,45,877.30026614626,1419.00043048056,258.8,308.3,0.05302524292
SKW-18,SKW-18,2025-07-10 11:00:00,58.6,45,878.80026660129,1418.70043039043,258.8,308.400000008,0.06220268881
SKW-18,SKW-18,2025-07-10 11:10:00,58.6,45,879.500266813541,1417.00042987434,258.8,308.3,0.06016325639
SKW-18,SKW-18,2025-07-10 11:20:00,58.7,45,880.40026708685,1419.00043048056,258.8,308.400000008,0.06220268881
SKW-18,SKW-18,2025-07-10 11:30:00,58.6,45,881.200267329629,1420.10043081493,258.8,308.400000008,0.06322240502
SKW-18,SKW-18,2025-07-10 11:40:00,58.6,45,880.600267146457,1419.40043060268,258.8,308.400000008,0.0611829726
SKW-18,SKW-18,2025-07-10 11:50:00,58.6,45,882.200267632016,1417.2004299354,258.8,308.3,0.06016325639
SKW-18,SKW-18,2025-07-10 12:00:00,58.6,45,880.300267056321,1420.0004307844,258.8,308.400000008,0.06424212123
SKW-18,SKW-18,2025-07-10 12:10:00,58.7,45,882.500267723602,1425.20043236174,258.699999992,308.3,0.06220268881
SKW-18,SKW-18,2025-07-10 12:20:00,58.6,45,893.300271000401,1421.70043130049,258.900000008,308.400000008,0.05812382397
SKW-18,SKW-18,2025-07-10 12:30:00,58.6,45,886.600268968029,1429.20043357564,259.100000006,307.799999996,0.0611829726
SKW-18,SKW-18,2025-07-10 12:40:00,58.5,45,875.300265538586,1429.90043378789,258.8,307.900000004,0.05812382397
SKW-18,SKW-18,2025-07-10 12:50:00,58.6,45,889.60026987809,1404.80042617304,258.8,308.3,0.05914354018
SKW-18,SKW-18,2025-07-10 13:00:00,58.8,45,884.000268178633,1446.40043879323,259.100000006,307.900000004,0.05710410776
SKW-18,SKW-18,2025-07-10 13:10:00,58.5,45,878.000266358511,1439.40043666927,258.900000008,307.700000006,0.05608439155
SKW-18,SKW-18,2025-07-10 13:20:00,58.7,45,880.40026708685,1405.20042629515,258.8,308.3,0.06016325639
SKW-18,SKW-18,2025-07-10 13:30:00,58.6,45,878.600266540233,1434.90043530417,258.900000008,308.100000002,0.05710410776
SKW-18,SKW-18,2025-07-10 13:40:00,58.6,45,877.700266266925,1429.70043372683,258.900000008,308.100000002,0.06016325639
SKW-18,SKW-18,2025-07-10 13:50:00,58.7,45,878.300266448647,1430.90043409173,258.8,308.3,0.06220268881
SKW-18,SKW-18,2025-07-10 14:00:00,58.7,45,879.800266903677,1424.30043208843,258.8,308.3,0.05506467534
SKW-18,SKW-18,2025-07-10 14:10:00,58.6,45,881.000267268572,1421.4004312089,258.8,308.3,0.05812382397
SKW-18,SKW-18,2025-07-10 14:20:00,58.7,45,882.300267662545,1420.70043099665,258.900000008,308.3,0.05200552671
SKW-18,SKW-18,2025-07-10 14:30:00,58.6,45,880.800267207514,1417.60043005606,258.8,308.199999992,0.05710410776
SKW-18,SKW-18,2025-07-10 14:40:00,58.6,45,881.200267329629,1414.80042920706,258.8,308.3,0.06016325639
SKW-18,SKW-18,2025-07-10 14:50:00,58.4,45,882.600267754131,1415.40042938878,258.8,308.3,0.06016325639
SKW-18,SKW-18,2025-07-10 15:00:00,58.6,45,884.700268390883,1420.60043096612,258.900000008,308.400000008,0.05914354018
SKW-18,SKW-18,2025-07-10 15:10:00,58.6,45,877.100266085203,1435.70043554695,258.699999992,308.400000008,0.05812382397
SKW-18,SKW-18,2025-07-10 15:20:00,58.6,45,892.900270878287,1426.50043275716,258.8,308.400000008,0.0611829726
SKW-18,SKW-18,2025-07-10 15:30:00,58.6,45,895.300271606625,1415.70042948037,259.100000006,308.100000002,0.05914354018
SKW-18,SKW-18,2025-07-10 15:40:00,58.5,45,872.400264659054,1433.00043472848,258.900000008,307.599999998,0.06220268881
SKW-18,SKW-18,2025-07-10 15:50:00,58.6,45,885.500268633663,1404.40042605237,258.900000008,308.100000002,0.0611829726
SKW-18,SKW-18,2025-07-10 16:00:00,58.5,45,888.400269513195,1422.00043139062,259.100000006,307.900000004,0.06526183744
SKW-18,SKW-18,2025-07-10 16:10:00,58.3,45,876.100265781365,1426.90043287783,258.999999998,307.700000006,0.06220268881
SKW-18,SKW-18,2025-07-10 16:20:00,58.6,45,872.900264811697,1396.60042368563,258.8,307.900000004,0.06220268881
SKW-18,SKW-18,2025-07-10 16:30:00,58.6,45,878.10026638904,1419.10043051109,258.8,308.199999992,0.06220268881
SKW-18,SKW-18,2025-07-10 16:40:00,58.6,45,879.200266721955,1422.30043148221,258.8,308.100000002,0.05710410776
SKW-18,SKW-18,2025-07-10 16:50:00,58.6,45,878.200266419568,1419.90043075387,258.8,308.199999992,0.06730126986
SKW-18,SKW-18,2025-07-10 17:00:00,58.6,45,878.80026660129,1417.30042996592,258.8,308.3,0.05914354018
SKW-18,SKW-18,2025-07-10 17:10:00,58.5,45,880.600267146457,1419.20043054162,258.8,308.400000008,0.06016325639
SKW-18,SKW-18,2025-07-10 17:20:00,58.7,45,881.400267389236,1419.80043072334,258.8,308.3,0.06016325639
SKW-18,SKW-18,2025-07-10 17:30:00,58.7,45,881.500267419765,1419.60043066373,258.8,308.3,0.05710410776
SKW-18,SKW-18,2025-07-10 17:40:00,58.6,45,881.700267480823,1419.40043060268,258.8,308.3,0.06322240502
SKW-18,SKW-18,2025-07-10 17:50:00,58.7,45,883.40026799691,1420.0004307844,258.8,308.400000008,0.06322240502
SKW-18,SKW-18,2025-07-10 18:00:00,58.7,45,883.900268148104,1419.00043048056,258.8,308.3,0.06322240502
SKW-18,SKW-18,2025-07-10 18:10:00,58.7,45,883.100267905324,1427.00043290836,258.699999992,308.199999992,0.05710410776
SKW-18,SKW-18,2025-07-10 18:20:00,58.6,45,891.900270574449,1419.40043060268,258.8,308.400000008,0.06220268881
SKW-18,SKW-18,2025-07-10 18:30:00,58.7,45,883.700268087046,1429.70043372683,258.900000008,307.999999994,0.0611829726
SKW-18,SKW-18,2025-07-10 18:40:00,58.6,45,887.100269119222,1429.00043351458,258.999999998,307.700000006,0.06526183744
SKW-18,SKW-18,2025-07-10 18:50:00,58.6,45,888.700269604782,1406.50042668912,258.999999998,307.799999996,0.05710410776
SKW-18,SKW-18,2025-07-10 19:00:00,58.4,45,872.800264781168,1430.90043409173,258.8,307.700000006,0.0611829726
SKW-18,SKW-18,2025-07-10 19:10:00,58.6,45,888.600269574253,1404.10042596079,258.900000008,308.199999992,0.06016325639
SKW-18,SKW-18,2025-07-10 19:20:00,58.7,45,885.100268511548,1421.20043114929,259.199999996,307.799999996,0.06424212123
SKW-18,SKW-18,2025-07-10 19:30:00,58.2,45,873.000264840776,1426.20043266558,259.100000006,307.700000006,0.06220268881
SKW-18,SKW-18,2025-07-10 19:40:00,58.6,45,872.400264659054,1385.80042040883,258.8,308.100000002,0.06424212123
SKW-18,SKW-18,2025-07-10 19:50:00,58.7,45,876.900266024145,1421.20043114929,258.8,308.3,0.0611829726
SKW-18,SKW-18,2025-07-10 20:00:00,58.7,45,877.700266266925,1424.20043205935,258.8,308.199999992,0.06424212123
SKW-18,SKW-18,2025-07-10 20:10:00,58.7,45,877.000266054674,1420.30043087599,258.8,308.100000002,0.06220268881
SKW-18,SKW-18,2025-07-10 20:20:00,58.7,45,878.200266419568,1419.00043048056,258.8,308.3,0.0611829726
SKW-18,SKW-18,2025-07-10 20:30:00,58.6,45,879.400266783012,1421.20043114929,258.8,308.400000008,0.05710410776
SKW-18,SKW-18,2025-07-10 20:40:00,58.6,45,880.100266995263,1420.40043090651,258.8,308.3,0.06016325639
SKW-18,SKW-18,2025-07-10 20:50:00,58.6,45,880.800267207514,1420.10043081493,258.8,308.199999992,0.05812382397
SKW-18,SKW-18,2025-07-10 21:00:00,58.7,45,882.000267572409,1418.20043023778,258.8,308.199999992,0.05812382397
SKW-18,SKW-18,2025-07-10 21:10:00,58.6,45,882.300267662545,1418.6004303599,258.8,308.199999992,0.05812382397
SKW-18,SKW-18,2025-07-10 21:20:00,58.6,45,883.000267874795,1415.90042954142,258.8,308.3,0.06322240502
SKW-18,SKW-18,2025-07-10 21:30:00,58.7,45,875.200265509507,1429.4004336367,258.699999992,308.199999992,0.06322240502
SKW-18,SKW-18,2025-07-10 21:40:00,58.5,45,890.400270119419,1423.60043187618,258.8,308.3,0.06220268881
SKW-18,SKW-18,2025-07-10 21:50:00,58.5,45,895.100271545568,1417.2004299354,258.999999998,308.199999992,0.05710410776
SKW-18,SKW-18,2025-07-10 22:00:00,58.6,45,881.000267268572,1420.80043102718,258.999999998,307.700000006,0.06220268881
SKW-18,SKW-18,2025-07-10 22:10:00,58.7,45,868.200263385549,1420.80043102718,258.699999992,307.999999994,0.06016325639
SKW-18,SKW-18,2025-07-10 22:20:00,58.7,45,891.200270362199,1427.50043305955,258.900000008,308.400000008,0.0611829726
SKW-18,SKW-18,2025-07-10 22:30:00,58.6,45,891.800270545371,1436.30043573013,259.100000006,308.100000002,0.06016325639
SKW-18,SKW-18,2025-07-10 22:40:00,58.3,45,878.400266479175,1425.60043248386,258.999999998,307.599999998,0.06322240502
SKW-18,SKW-18,2025-07-10 22:50:00,58.6,45,877.700266266925,1396.90042377722,258.900000008,308.100000002,0.05914354018
SKW-18,SKW-18,2025-07-10 23:00:00,58.6,45,879.300266752484,1426.40043272664,258.900000008,307.999999994,0.06220268881
SKW-18,SKW-18,2025-07-10 23:10:00,58.6,45,878.80026660129,1418.70043039043,258.900000008,308.100000002,0.06220268881
SKW-18,SKW-18,2025-07-10 23:20:00,58.7,45,876.600265934009,1420.30043087599,258.900000008,308.199999992,0.05608439155
SKW-18,SKW-18,2025-07-10 23:30:00,58.6,45,877.800266297453,1414.40042908639,258.8,308.100000002,0.05710410776
SKW-18,SKW-18,2025-07-10 23:40:00,58.6,45,879.000266662348,1415.90042954142,258.900000008,308.400000008,0.05914354018
SKW-18,SKW-18,2025-07-10 23:50:00,58.6,45,879.800266903677,1414.600429146,258.8,308.3,0.05812382397
SKW-18,SKW-18,2025-07-11 00:00:00,58.6,45,881.000267268572,1418.00043017818,258.900000008,308.3,0.05914354018
SKW-18,SKW-18,2025-07-11 00:10:00,58.7,45,880.40026708685,1417.60043005606,258.8,308.3,0.06424212123
SKW-18,SKW-18,2025-07-11 00:20:00,58.6,45,881.1002672991,1415.40042938878,258.8,308.3,0.06220268881
SKW-18,SKW-18,2025-07-11 00:30:00,58.6,45,883.40026799691,1413.90042893375,258.8,308.3,0.05710410776
SKW-18,SKW-18,2025-07-11 00:40:00,58.6,45,881.1002672991,1424.60043218002,258.8,308.3,0.05608439155
SKW-18,SKW-18,2025-07-11 00:50:00,58.6,45,886.600268968029,1420.90043105771,258.699999992,308.3,0.06220268881
SKW-18,SKW-18,2025-07-11 01:00:00,58.5,45,894.400271333317,1414.40042908639,258.999999998,308.3,0.06220268881
SKW-18,SKW-18,2025-07-11 01:10:00,58.6,45,884.500268329826,1423.60043187618,259.100000006,307.700000006,0.06526183744
SKW-18,SKW-18,2025-07-11 01:20:00,58.6,45,871.90026450786,1425.30043239227,258.8,307.900000004,0.06220268881
SKW-18,SKW-18,2025-07-11 01:30:00,58.6,45,892.100270635507,1422.6004315738,258.900000008,308.400000008,0.05302524292
SKW-18,SKW-18,2025-07-11 01:40:00,58.6,45,889.100269725446,1422.20043145168,259.199999996,307.799999996,0.06322240502
SKW-18,SKW-18,2025-07-11 01:50:00,58.1,45,874.500265297257,1427.50043305955,259.100000006,307.700000006,0.0611829726
SKW-18,SKW-18,2025-07-11 02:00:00,58.6,45,870.40026405283,1387.60042095545,258.8,308.100000002,0.05404495913
SKW-18,SKW-18,2025-07-11 02:10:00,58.6,45,880.200267025792,1423.10043172499,258.8,308.400000008,0.06016325639
SKW-18,SKW-18,2025-07-11 02:20:00,58.5,45,882.600267754131,1421.90043136154,258.900000008,308.199999992,0.06016325639
SKW-18,SKW-18,2025-07-11 02:30:00,58.6,45,877.600266236396,1421.4004312089,258.900000008,308.100000002,0.06220268881
SKW-18,SKW-18,2025-07-11 02:40:00,58.6,45,877.100266085203,1415.60042944984,258.8,308.199999992,0.06322240502
SKW-18,SKW-18,2025-07-11 02:50:00,58.5,45,879.000266662348,1421.30043117837,258.8,308.400000008,0.0509858105
SKW-18,SKW-18,2025-07-11 03:00:00,58.5,45,881.200267329629,1419.80043072334,258.8,308.3,0.05608439155
SKW-18,SKW-18,2025-07-11 03:10:00,58.6,45,880.700267176985,1418.6004303599,258.8,308.199999992,0.06220268881
SKW-18,SKW-18,2025-07-11 03:20:00,58.6,45,880.800267207514,1415.60042944984,258.8,308.199999992,0.06220268881
SKW-18,SKW-18,2025-07-11 03:30:00,58.5,45,882.800267815188,1413.80042890322,258.8,308.3,0.06016325639
SKW-18,SKW-18,2025-07-11 03:40:00,58.6,45,883.000267874795,1410.70042796263,258.8,308.199999992,0.06322240502
SKW-18,SKW-18,2025-07-11 03:50:00,58.6,45,879.300266752484,1428.60043339392,258.699999992,308.199999992,0.05812382397
SKW-18,SKW-18,2025-07-11 04:00:00,58.5,45,893.40027103093,1421.10043111877,258.900000008,308.400000008,0.06526183744
SKW-18,SKW-18,2025-07-11 04:10:00,58.5,45,897.900272396022,1413.70042887269,259.100000006,307.999999994,0.0611829726
SKW-18,SKW-18,2025-07-11 04:20:00,58.6,45,878.80026660129,1431.60043430398,259.100000006,307.500000008,0.0611829726
SKW-18,SKW-18,2025-07-11 04:30:00,58.6,45,877.100266085203,1413.90042893375,258.8,307.999999994,0.05914354018
SKW-18,SKW-18,2025-07-11 04:40:00,58.6,45,893.000270908815,1423.50043184565,258.900000008,308.400000008,0.06322240502
SKW-18,SKW-18,2025-07-11 04:50:00,58.6,45,880.40026708685,1425.4004324228,259.100000006,307.700000006,0.06322240502
SKW-18,SKW-18,2025-07-11 05:00:00,58.5,45,873.500264993419,1421.80043133102,258.999999998,307.700000006,0.06016325639
SKW-18,SKW-18,2025-07-11 05:10:00,58.7,45,872.400264659054,1406.4004266586,258.8,308.100000002,0.05812382397
SKW-18,SKW-18,2025-07-11 05:20:00,58.6,45,879.300266752484,1420.50043093559,258.900000008,308.3,0.0611829726
SKW-18,SKW-18,2025-07-11 05:30:00,58.6,45,879.100266691426,1418.40043029884,258.900000008,308.100000002,0.06016325639
SKW-18,SKW-18,2025-07-11 05:40:00,58.5,45,877.500266207317,1419.80043072334,258.900000008,308.199999992,0.05608439155
SKW-18,SKW-18,2025-07-11 05:50:00,58.6,45,877.800266297453,1409.80042769077,258.900000008,308.400000008,0.05608439155
SKW-18,SKW-18,2025-07-11 06:00:00,58.6,45,878.900266631819,1419.80043072334,258.8,308.3,0.06016325639
SKW-18,SKW-18,2025-07-11 06:10:00,58.6,45,880.100266995263,1418.70043039043,258.8,308.3,0.06220268881
SKW-18,SKW-18,2025-07-11 06:20:00,58.7,45,880.800267207514,1418.00043017818,258.8,308.400000008,0.06220268881
SKW-18,SKW-18,2025-07-11 06:30:00,58.7,45,882.000267572409,1418.90043045148,258.8,308.400000008,0.06322240502
SKW-18,SKW-18,2025-07-11 06:40:00,58.6,45,881.90026754188,1418.50043032937,258.8,308.3,0.06016325639
SKW-18,SKW-18,2025-07-11 06:50:00,58.6,45,881.500267419765,1415.20042932772,258.8,308.3,0.06322240502
SKW-18,SKW-18,2025-07-11 07:00:00,58.7,45,878.80026660129,1430.30043390855,258.699999992,308.3,0.06016325639
SKW-18,SKW-18,2025-07-11 07:10:00,58.6,45,891.700270514842,1422.00043139062,258.8,308.3,0.06016325639
SKW-18,SKW-18,2025-07-11 07:20:00,58.6,45,893.700271121066,1416.20042963156,258.999999998,308.100000002,0.06016325639
SKW-18,SKW-18,2025-07-11 07:30:00,58.6,45,872.800264781168,1428.2004332718,258.900000008,307.799999996,0.06016325639
SKW-18,SKW-18,2025-07-11 07:40:00,58.5,45,886.400268906971,1407.50042699296,258.900000008,308.3,0.05404495913
SKW-18,SKW-18,2025-07-11 07:50:00,58.6,45,887.600269270416,1420.0004307844,259.100000006,307.999999994,0.06322240502
