Location,UWI,Reading Time,Average Amps (A) (Raw),Drive Frequency (Hz) (Raw),Intake Pressure (psi) (Raw),Discharge Pressure (psi) (Raw),Intake Temperature (F) (Raw),Motor Temperature (F) (Raw),Vibration (gravit) (Raw),Virtual Rate (BFPD) (Raw)
SKW-15,SKW-15,2025-07-28 22:33:33,25.0,51.0,765.099999999409,2401.49999999947,105.600000002,135.399999992,0.00611829726,2380.0584294540045
SKW-15,SKW-15,2025-07-28 22:34:00,25.0,51.0,765.099999999409,2400.80000000042,105.600000002,136.000000004,0.00713801347,2380.0582490818856
SKW-15,SKW-15,2025-07-28 22:36:00,27.6,51.0,765.699999999834,2400.80000000042,105.699999992,136.200000002,0.00713801347,2380.088316886011
SKW-15,SKW-15,2025-07-28 22:38:00,28.4,51.0,765.699999999834,2402.90000000046,105.699999992,138.599999996,0.00815772968,1019.948222236641
SKW-15,SKW-15,2025-07-28 22:40:00,29.1,51.0,765.399999999621,2403.69999999958,105.699999992,138.999999992,0.00611829726,982.5043168987265
SKW-15,SKW-15,2025-07-28 22:41:38,29.2,51.0,758.400000000465,2397.69999999968,105.600000002,140.9,0.00713801347,2194.926798338276
SKW-15,SKW-15,2025-07-28 22:43:00,29.2,51.0,750.699999999363,2397.69999999968,105.400000004,141.099999998,0.00713801347,2195.4704581312863
SKW-15,SKW-15,2025-07-28 22:44:00,29.1,51.0,747.399999999927,2398.90000000053,105.400000004,140.9,0.00611829726,982.7727340872384
SKW-15,SKW-15,2025-07-28 22:45:00,29.2,51.0,745.500000000032,2399.69999999964,105.400000004,141.099999998,0.00611829726,2195.8416810707927
SKW-15,SKW-15,2025-07-28 22:46:00,29.1,51.0,744.699999999465,2403.89999999972,105.299999996,141.8,0.00611829726,982.7783304425014
SKW-15,SKW-15,2025-07-28 22:48:00,26.4,51.0,753.499999999896,2410.09999999976,105.299999996,141.600000002,0.00815772968,2380.0755877053475
SKW-15,SKW-15,2025-07-28 22:50:00,21.8,51.0,763.299999999584,2411.89999999958,105.299999996,140.799999992,0.00713801347,2379.994949597065
SKW-15,SKW-15,2025-07-28 22:51:00,21.7,51.0,764.700000000576,2410.60000000011,105.400000004,139.800000002,0.00815772968,2379.9924724764724
SKW-15,SKW-15,2025-07-28 22:51:06,21.7,51.0,764.700000000576,2409.5999999994,105.499999994,138.2,0.00815772968,2379.9932593617295
SKW-15,SKW-15,2025-07-28 22:51:13,24.0,51.0,764.700000000576,2409.5999999994,105.499999994,138.2,0.00815772968,2380.0422241818464
SKW-15,SKW-15,2025-07-28 22:52:00,24.6,51.0,764.800000000647,2408.70000000022,105.600000002,138.300000008,0.0101971621,2380.0517175906048
SKW-15,SKW-15,2025-07-28 22:54:00,24.8,51.0,765.29999999955,2407.10000000053,105.699999992,136.4,0.00815772968,2380.055201539587
SKW-15,SKW-15,2025-07-28 22:56:00,24.5,51.0,765.499999999692,2407.79999999958,105.8,136.099999994,0.00713801347,2380.0507591463934
SKW-15,SKW-15,2025-07-28 22:56:34,25.4,51.0,765.499999999692,2409.00000000043,105.8,136.900000004,0.00917744589,2380.0633504198495
SKW-15,SKW-15,2025-07-28 22:57:00,25.4,51.0,765.499999999692,2409.00000000043,105.8,136.900000004,0.00917744589,2380.0633504198495
SKW-15,SKW-15,2025-07-28 22:59:00,26.6,51.0,765.799999999905,2409.5999999994,105.900000008,137.100000002,0.00815772968,2380.077790910682
SKW-15,SKW-15,2025-07-28 23:02:00,27.6,51.0,765.499999999692,2411.79999999951,105.900000008,137.3,0.00611829726,2380.0880872639873
SKW-15,SKW-15,2025-07-28 23:03:00,28.9,51.0,765.499999999692,2413.00000000036,105.900000008,137.800000004,0.00713801347,993.1301999489298
SKW-15,SKW-15,2025-07-28 23:04:00,29.2,51.0,764.700000000576,2411.99999999965,105.900000008,138.700000004,0.00611829726,2194.897464124879
SKW-15,SKW-15,2025-07-28 23:05:00,29.3,51.0,760.800000000715,2409.1000000005,105.8,139.200000008,0.00509858105,2193.9942382206536
SKW-15,SKW-15,2025-07-28 23:06:00,29.1,51.0,752.000000000284,2407.00000000046,105.699999992,139.200000008,0.00713801347,982.7609405956056
SKW-15,SKW-15,2025-07-28 23:06:04,29.0,51.0,746.100000000457,2405.99999999975,105.600000002,140.399999996,0.00713801347,988.0598409585465
SKW-15,SKW-15,2025-07-28 23:07:00,29.1,51.0,746.100000000457,2405.99999999975,105.600000002,140.399999996,0.00713801347,982.8124310316343
SKW-15,SKW-15,2025-07-28 23:08:00,29.0,51.0,736.299999999318,2405.30000000071,105.400000004,140.799999992,0.00713801347,988.2271131399247
SKW-15,SKW-15,2025-07-28 23:10:00,29.1,51.0,730.699999999703,2404.19999999993,105.299999996,141.099999998,0.00611829726,983.1029221110483
SKW-15,SKW-15,2025-07-28 23:11:00,29.1,51.0,733.600000000306,2404.50000000014,105.200000006,141.499999994,0.00713801347,983.0243255086118
SKW-15,SKW-15,2025-07-28 23:12:00,29.0,51.0,736.100000000626,2404.70000000028,105.200000006,142.199999996,0.00713801347,988.1658627117574
SKW-15,SKW-15,2025-07-28 23:14:00,24.7,51.0,750.200000000459,2406.50000000011,105.299999996,142.500000002,0.00713801347,2380.053523849619
SKW-15,SKW-15,2025-07-28 23:15:00,24.4,51.0,758.600000000607,2406.80000000032,105.400000004,141.200000006,0.00713801347,2380.048468289488
SKW-15,SKW-15,2025-07-28 23:16:00,24.7,51.0,764.700000000576,2407.49999999937,105.499999994,140.399999996,0.00713801347,2380.0526940946766
SKW-15,SKW-15,2025-07-28 23:17:37,24.6,51.0,764.999999999338,2409.99999999969,105.600000002,138.399999998,0.00713801347,2380.051714205616
SKW-15,SKW-15,2025-07-28 23:18:00,24.6,51.0,764.999999999338,2409.99999999969,105.600000002,138.399999998,0.00713801347,2380.051714205616
SKW-15,SKW-15,2025-07-28 23:21:49,21.9,51.0,765.19999999948,2411.10000000047,105.8,136.599999998,0.00815772968,2379.9990627572824
SKW-15,SKW-15,2025-07-28 23:22:00,21.9,51.0,765.19999999948,2411.10000000047,105.8,136.599999998,0.00815772968,2379.9990627572824
SKW-15,SKW-15,2025-07-28 23:23:47,25.2,51.0,765.19999999948,2411.30000000061,105.8,135.800000006,0.00713801347,2380.0610041039413
SKW-15,SKW-15,2025-07-28 23:24:00,25.2,51.0,765.19999999948,2411.30000000061,105.8,135.800000006,0.00713801347,2380.0610041039413
SKW-15,SKW-15,2025-07-28 23:26:00,25.9,51.0,765.099999999409,2412.39999999994,105.900000008,135.100000004,0.00713801347,2380.0701869714585
SKW-15,SKW-15,2025-07-28 23:28:00,29.1,51.0,764.100000000151,2408.19999999986,105.900000008,136.799999996,0.00713801347,982.651543972058
SKW-15,SKW-15,2025-07-28 23:30:00,29.1,51.0,750.200000000459,2400.30000000007,105.699999992,138.300000008,0.00713801347,982.8535008508243
SKW-15,SKW-15,2025-07-28 23:31:00,29.2,51.0,740.599999999462,2398.60000000032,105.600000002,138.799999994,0.00611829726,2196.618834606617
SKW-15,SKW-15,2025-07-28 23:33:28,28.9,51.0,733.700000000377,2396.80000000049,105.299999996,140.799999992,0.00713801347,993.524309290795
SKW-15,SKW-15,2025-07-28 23:34:00,29.0,51.0,733.700000000377,2396.80000000049,105.299999996,140.799999992,0.00713801347,988.2802013966009
SKW-15,SKW-15,2025-07-28 23:35:00,28.9,51.0,737.700000000309,2396.20000000007,105.299999996,141.299999996,0.00713801347,993.4364475959545
SKW-15,SKW-15,2025-07-28 23:36:00,28.9,51.0,737.700000000309,2396.20000000007,105.299999996,141.299999996,0.00713801347,993.4364475959545
SKW-15,SKW-15,2025-07-28 23:39:00,24.0,51.0,762.70000000061,2391.39999999957,105.400000004,140.199999998,0.00713801347,2380.0418298879963
SKW-15,SKW-15,2025-07-28 23:39:36,24.8,51.0,763.900000000009,2389.49999999967,105.499999994,138.399999998,0.00713801347,2380.054838026772
SKW-15,SKW-15,2025-07-28 23:40:00,24.8,51.0,763.900000000009,2389.49999999967,105.499999994,138.399999998,0.00713801347,2380.054838026772
SKW-15,SKW-15,2025-07-28 23:43:00,24.2,51.0,764.600000000505,2386.70000000059,105.699999992,137.600000006,0.00611829726,2380.0456973875557
SKW-15,SKW-15,2025-07-28 23:44:00,23.7,51.0,764.600000000505,2387.19999999949,105.8,136.799999996,0.00713801347,2380.0374200718898
SKW-15,SKW-15,2025-07-28 23:45:00,23.5,51.0,764.700000000576,2387.89999999999,105.8,137.499999998,0.00815772968,2380.033519856668
SKW-15,SKW-15,2025-07-28 23:46:00,24.1,51.0,764.800000000647,2390.30000000024,105.8,136.099999994,0.00815772968,2380.0444534387043
SKW-15,SKW-15,2025-07-28 23:46:02,26.1,51.0,764.800000000647,2390.30000000024,105.8,136.099999994,0.00815772968,2380.072393027179
SKW-15,SKW-15,2025-07-28 23:47:00,28.3,51.0,764.500000000434,2392.30000000021,105.8,135.600000008,0.00917744589,1025.4177743341484
SKW-15,SKW-15,2025-07-28 23:48:00,29.1,51.0,763.599999999797,2391.69999999978,105.8,135.899999996,0.00713801347,982.725520612617
SKW-15,SKW-15,2025-07-28 23:50:00,29.2,51.0,754.799999999366,2390.80000000059,105.699999992,138.2,0.00815772968,2195.7221408755768
SKW-15,SKW-15,2025-07-28 23:51:00,29.1,51.0,745.500000000032,2392.70000000049,105.600000002,138.799999994,0.00509858105,982.9305726990663
SKW-15,SKW-15,2025-07-28 23:53:00,29.0,51.0,732.299999999386,2397.00000000063,105.299999996,138.799999994,0.00815772968,988.4128280294781
SKW-15,SKW-15,2025-07-28 23:55:00,29.0,51.0,731.700000000411,2401.20000000071,105.200000006,140.9,0.00713801347,988.3169140981449
SKW-15,SKW-15,2025-07-28 23:58:00,28.8,51.0,748.000000000352,2403.79999999965,105.200000006,141.400000004,0.00611829726,998.575496245007
SKW-15,SKW-15,2025-07-28 23:59:00,26.1,51.0,755.900000000145,2404.50000000014,105.299999996,141.299999996,0.00917744589,2380.0719743402283
SKW-15,SKW-15,2025-07-29 00:00:00,25.7,51.0,759.699999999935,2404.80000000036,105.299999996,141.699999992,0.00917744589,2380.066651178822
SKW-15,SKW-15,2025-07-29 00:01:00,26.0,51.0,763.499999999726,2405.20000000064,105.400000004,140.799999992,0.00917744589,2380.070278432705
SKW-15,SKW-15,2025-07-29 00:02:00,25.6,51.0,763.699999999868,2406.1999999999,105.400000004,140.199999998,0.00611829726,2380.065429225297
SKW-15,SKW-15,2025-07-29 00:02:39,25.0,51.0,764.00000000008,2407.59999999944,105.600000002,138.799999994,0.00815772968,2380.0575541766934
SKW-15,SKW-15,2025-07-29 00:03:00,25.0,51.0,764.00000000008,2407.59999999944,105.600000002,138.799999994,0.00815772968,2380.0575541766934
SKW-15,SKW-15,2025-07-29 00:04:00,24.5,51.0,764.200000000222,2408.4,105.600000002,139.699999994,0.00917744589,2380.049833190268
SKW-15,SKW-15,2025-07-29 00:06:00,23.9,51.0,764.200000000222,2413.99999999962,105.699999992,137.699999996,0.00611829726,2380.0407012289133
SKW-15,SKW-15,2025-07-29 00:08:00,29.0,51.0,762.400000000397,2413.40000000064,105.699999992,137.800000004,0.00815772968,987.900615591664
SKW-15,SKW-15,2025-07-29 00:10:00,29.1,51.0,751.700000000071,2412.39999999994,105.600000002,138.399999998,0.00815772968,982.8211261871845
SKW-15,SKW-15,2025-07-29 00:11:00,29.0,51.0,740.999999999745,2413.10000000043,105.400000004,139.400000006,0.00815772968,988.2176752092038
SKW-15,SKW-15,2025-07-29 00:13:00,29.0,51.0,727.500000000337,2415.40000000061,105.200000006,140.199999998,0.00611829726,988.4332087155784
SKW-15,SKW-15,2025-07-29 00:14:00,29.1,51.0,723.900000000689,2417.00000000029,105.000000008,140.399999996,0.00815772968,983.2963545009176
SKW-15,SKW-15,2025-07-29 00:15:00,29.0,51.0,725.800000000584,2417.89999999948,104.9,139.899999992,0.00713801347,988.4963353078259
SKW-15,SKW-15,2025-07-29 00:16:00,29.0,51.0,729.10000000002,2417.99999999955,104.9,140.700000002,0.00713801347,988.3937135818138
SKW-15,SKW-15,2025-07-29 00:18:00,28.3,51.0,741.900000000383,2417.79999999941,104.9,141.000000008,0.00713801347,1025.4447428940853
SKW-15,SKW-15,2025-07-29 00:22:00,25.3,51.0,762.600000000539,2419.00000000026,105.200000006,139.800000002,0.00815772968,2380.0616918853584
SKW-15,SKW-15,2025-07-29 00:24:00,24.6,51.0,763.199999999514,2421.1000000003,105.299999996,138.500000006,0.00815772968,2380.0519475259916
SKW-15,SKW-15,2025-07-29 00:25:00,24.6,51.0,763.199999999514,2421.60000000065,105.299999996,137.800000004,0.00611829726,2380.0521864061857
SKW-15,SKW-15,2025-07-29 00:26:00,22.4,51.0,763.199999999514,2422.39999999977,105.400000004,137.699999996,0.00917744589,2380.011155718657
SKW-15,SKW-15,2025-07-29 00:30:00,28.3,51.0,762.200000000256,2423.99999999945,105.600000002,134.6,0.00713801347,1025.4361349365456
SKW-15,SKW-15,2025-07-29 00:31:00,29.2,51.0,761.199999999547,2421.40000000051,105.600000002,136.099999994,0.00815772968,2195.754008029452
SKW-15,SKW-15,2025-07-29 00:33:00,29.2,51.0,746.000000000386,2421.70000000072,105.299999996,136.900000004,0.00815772968,2196.7043520539933
SKW-15,SKW-15,2025-07-29 00:38:28,27.4,51.0,745.099999999748,2422.19999999962,104.9,140.399999996,0.00611829726,2380.087040767534
SKW-15,SKW-15,2025-07-29 00:42:44,25.2,51.0,761.599999999831,2417.79999999941,105.299999996,137.699999996,0.00713801347,2380.0609633292834
SKW-15,SKW-15,2025-07-29 00:43:00,25.2,51.0,761.599999999831,2417.79999999941,105.299999996,137.699999996,0.00713801347,2380.0609633292834
SKW-15,SKW-15,2025-07-29 00:44:00,25.3,51.0,761.599999999831,2417.79999999941,105.299999996,137.699999996,0.00713801347,2380.062317144715
SKW-15,SKW-15,2025-07-29 00:46:00,24.6,51.0,762.600000000539,2416.39999999987,105.400000004,136.799999996,0.00917744589,2380.05246064508
SKW-15,SKW-15,2025-07-29 00:47:00,24.1,51.0,762.600000000539,2414.80000000019,105.499999994,137.400000008,0.00815772968,2380.0443762379005
SKW-15,SKW-15,2025-07-29 00:47:05,23.9,51.0,762.600000000539,2414.80000000019,105.499999994,137.400000008,0.00815772968,2380.0410206969896
SKW-15,SKW-15,2025-07-29 00:48:00,23.4,51.0,762.500000000468,2414.29999999983,105.499999994,136.000000004,0.00815772968,2380.0325994071063
SKW-15,SKW-15,2025-07-29 00:49:20,22.2,51.0,762.70000000061,2413.50000000072,105.600000002,136.200000002,0.0101971621,2380.0071143170085
SKW-15,SKW-15,2025-07-29 00:50:00,22.3,51.0,762.70000000061,2412.80000000022,105.600000002,135.899999996,0.0101971621,2380.0096071515236
SKW-15,SKW-15,2025-07-29 00:50:23,24.8,51.0,762.70000000061,2412.80000000022,105.600000002,135.899999996,0.0101971621,2380.055589964913
SKW-15,SKW-15,2025-07-29 00:50:31,25.4,51.0,762.70000000061,2412.70000000015,105.600000002,135.100000004,0.00815772968,2380.064127058767
SKW-15,SKW-15,2025-07-29 00:51:00,25.4,51.0,762.70000000061,2412.60000000008,105.600000002,134.6,0.00815772968,2380.06425622741
SKW-15,SKW-15,2025-07-29 00:53:00,29.2,51.0,759.800000000006,2408.80000000029,105.600000002,135.699999998,0.00713801347,2195.947273335942
SKW-15,SKW-15,2025-07-29 00:54:00,29.1,51.0,759.800000000006,2408.80000000029,105.600000002,135.699999998,0.00713801347,982.8294640258296
SKW-15,SKW-15,2025-07-29 00:55:00,29.1,51.0,747.399999999927,2409.00000000043,105.400000004,138.399999998,0.00815772968,982.922280407223
SKW-15,SKW-15,2025-07-29 00:56:00,29.0,51.0,742.499999999357,2409.79999999955,105.299999996,138.000000002,0.00815772968,988.2749465416192
SKW-15,SKW-15,2025-07-29 00:57:00,29.2,51.0,736.100000000626,2410.80000000025,105.200000006,137.899999994,0.00713801347,2197.2041511117395
SKW-15,SKW-15,2025-07-29 00:57:15,29.2,51.0,733.900000000519,2412.80000000022,105.099999998,140.100000008,0.00713801347,2196.9148212476953
SKW-15,SKW-15,2025-07-29 00:58:00,29.0,51.0,733.900000000519,2412.80000000022,105.099999998,140.100000008,0.00713801347,988.3283053102534
SKW-15,SKW-15,2025-07-29 01:01:00,29.0,51.0,742.899999999641,2420.70000000001,105.000000008,140.799999992,0.00815772968,988.1316101766097
SKW-15,SKW-15,2025-07-29 01:03:00,24.9,51.0,755.800000000074,2426.09999999949,105.099999998,141.499999994,0.00815772968,2380.056273341609
SKW-15,SKW-15,2025-07-29 01:05:00,24.8,51.0,761.49999999976,2425.10000000023,105.299999996,138.300000008,0.00917744589,2380.055128159911
SKW-15,SKW-15,2025-07-29 01:06:00,25.0,51.0,761.900000000043,2424.59999999987,105.299999996,138.399999998,0.00815772968,2380.057952907885
SKW-15,SKW-15,2025-07-29 01:07:00,27.0,51.0,762.200000000256,2423.60000000062,105.400000004,137.699999996,0.00713801347,2380.082330845547
SKW-15,SKW-15,2025-07-29 01:08:00,29.0,51.0,761.900000000043,2420.3999999998,105.499999994,137.3,0.00917744589,987.9481522428363
SKW-15,SKW-15,2025-07-29 01:09:00,29.1,51.0,760.000000000148,2414.70000000011,105.499999994,138.399999998,0.00713801347,982.663658470358
SKW-15,SKW-15,2025-07-29 01:14:00,28.9,51.0,722.299999999555,2414.60000000004,104.799999992,139.400000006,0.00713801347,993.799556206825
SKW-15,SKW-15,2025-07-29 01:19:00,29.1,51.0,736.799999999672,2425.2000000003,104.700000002,140.300000006,0.00815772968,983.0676088683512
SKW-15,SKW-15,2025-07-29 01:20:00,29.0,51.0,736.799999999672,2425.2000000003,104.700000002,140.300000006,0.00815772968,988.2884470565742
SKW-15,SKW-15,2025-07-29 01:21:00,29.0,51.0,744.599999999394,2428.29999999959,104.799999992,140.599999994,0.00509858105,988.133721885369
SKW-15,SKW-15,2025-07-29 01:22:00,28.9,51.0,755.499999999862,2432.09999999938,104.799999992,140.599999994,0.00713801347,993.2157468764236
SKW-15,SKW-15,2025-07-29 01:24:00,28.9,51.0,760.800000000715,2434.99999999999,105.000000008,140.599999994,0.00611829726,993.1213424930592
SKW-15,SKW-15,2025-07-29 01:26:00,28.8,51.0,760.20000000029,2433.90000000066,105.099999998,141.8,0.00713801347,998.3910389169738
SKW-15,SKW-15,2025-07-29 01:28:00,28.9,51.0,750.999999999576,2430.4999999997,104.9,141.699999992,0.00611829726,993.2300670452264
SKW-15,SKW-15,2025-07-29 01:29:00,28.5,51.0,743.500000000066,2431.60000000048,104.799999992,141.8,0.00713801347,1014.6462980923285
SKW-15,SKW-15,2025-07-29 01:32:00,28.9,51.0,739.199999999921,2440.00000000063,104.700000002,140.700000002,0.00611829726,993.479046756236
SKW-15,SKW-15,2025-07-29 01:33:00,28.9,51.0,739.199999999921,2440.00000000063,104.700000002,140.700000002,0.00611829726,993.479046756236
SKW-15,SKW-15,2025-07-29 01:34:00,28.8,51.0,743.700000000207,2444.29999999932,104.599999994,140.9,0.00815772968,998.6819342741059
SKW-15,SKW-15,2025-07-29 01:35:00,28.8,51.0,743.700000000207,2444.29999999932,104.599999994,140.9,0.00815772968,998.6819342741059
SKW-15,SKW-15,2025-07-29 01:37:00,25.4,51.0,755.399999999791,2446.00000000053,104.700000002,141.299999996,0.00713801347,2380.063416313946
SKW-15,SKW-15,2025-07-29 01:39:00,25.5,51.0,759.499999999794,2442.99999999985,104.799999992,139.299999998,0.00713801347,2380.0648741305095
SKW-15,SKW-15,2025-07-29 01:40:38,24.8,51.0,759.800000000006,2437.60000000038,104.9,137.499999998,0.00815772968,2380.055663744706
SKW-15,SKW-15,2025-07-29 01:41:00,24.8,51.0,759.800000000006,2437.60000000038,104.9,137.499999998,0.00815772968,2380.055663744706
SKW-15,SKW-15,2025-07-29 01:42:00,24.6,51.0,760.100000000219,2434.49999999963,104.9,138.399999998,0.00713801347,2380.0524294753004
SKW-15,SKW-15,2025-07-29 01:43:06,23.5,51.0,760.100000000219,2431.80000000062,105.000000008,137.899999994,0.00815772968,2380.0342522257374
SKW-15,SKW-15,2025-07-29 01:44:00,23.5,51.0,760.100000000219,2431.80000000062,105.000000008,137.899999994,0.00815772968,2380.0342522257374
SKW-15,SKW-15,2025-07-29 01:44:23,22.8,51.0,759.900000000077,2428.19999999952,105.099999998,136.799999996,0.00611829726,2380.020985131176
SKW-15,SKW-15,2025-07-29 01:45:00,23.7,51.0,759.900000000077,2428.19999999952,105.099999998,136.799999996,0.00611829726,2380.038250471936
SKW-15,SKW-15,2025-07-29 01:45:28,26.0,51.0,760.000000000148,2426.90000000005,105.099999998,136.200000002,0.00815772968,2380.0717343672227
SKW-15,SKW-15,2025-07-29 01:46:00,26.0,51.0,760.000000000148,2426.90000000005,105.099999998,136.200000002,0.00815772968,2380.0717343672227
SKW-15,SKW-15,2025-07-29 01:47:00,28.8,51.0,759.299999999652,2420.80000000008,105.099999998,135.800000006,0.00611829726,998.6638608656049
SKW-15,SKW-15,2025-07-29 01:48:00,29.0,51.0,756.600000000641,2416.80000000015,105.099999998,136.299999992,0.00611829726,988.1348479305592
SKW-15,SKW-15,2025-07-29 01:49:00,29.1,51.0,756.600000000641,2416.80000000015,105.099999998,136.299999992,0.00611829726,982.8961557211558
SKW-15,SKW-15,2025-07-29 01:50:00,29.0,51.0,743.600000000136,2413.99999999962,104.9,138.300000008,0.00713801347,988.2673797932931
SKW-15,SKW-15,2025-07-29 01:55:00,21.8,51.0,747.900000000281,2417.30000000051,104.700000002,139.200000008,0.00713801347,2379.99868294669
SKW-15,SKW-15,2025-07-29 01:55:50,21.4,51.0,753.800000000108,2417.69999999934,104.700000002,138.000000002,0.00713801347,2379.933770694352
SKW-15,SKW-15,2025-07-29 01:57:00,20.7,51.0,759.199999999581,2417.40000000058,104.799999992,136.200000002,0.00713801347,2379.954764310636
SKW-15,SKW-15,2025-07-29 01:57:46,20.6,51.0,759.299999999652,2416.70000000008,104.9,134.799999998,0.00917744589,2379.958143402193
